# index, name, _pos
11081,8604,"array([1.91451873, 0.52258051])"
11082,8607,"array([1.85387319, 0.40897139])"
11083,12598,"array([1.87527233, 0.42325305])"
11084,12145,"array([1.99455783, 0.35578088])"
11085,9442,"array([2.09040633, 0.25813006])"
11086,426,"array([1.91959383, 0.19150073])"
11087,11285,"array([1.88194934, 0.03821278])"
11088,11744,"array([2.18420847, 0.50630558])"
11089,5760,"array([1.90406275, 0.05283977])"
11090,8614,"array([2.05182855, 0.57619999])"
11091,8631,"array([ 2.42502591, -0.26487335])"
11092,8639,"array([1.80839045, 0.59983307])"
11093,8642,"array([2.38322874, 0.09295441])"
11094,8644,"array([1.95677145, 0.53146771])"
11095,10550,"array([2.51902125, 0.51710811])"
11096,2957,"array([1.80407637, 0.50858895])"
11097,8651,"array([2.43749603, 0.54495081])"
11098,8657,"array([1.79451374, 0.39993802])"
11099,6096,"array([ 3.05369812, -0.01289128])"
11100,8674,"array([2.06857817, 0.64959794])"
11101,8675,"array([ 2.14598949, -0.07483686])"
11102,8685,"array([1.72824641, 0.63357576])"
11103,8691,"array([ 2.05982676, -0.02702638])"
11104,8699,"array([2.41594252, 0.38897545])"
11105,8701,"array([2.34414799, 0.43156738])"
11106,8702,"array([2.04832105, 0.15718413])"
11107,8705,"array([1.86849738, 0.53296749])"
11108,4645,"array([1.72306336, 0.76051243])"
11109,8707,"array([1.93774485, 0.49454609])"
11110,8708,"array([1.88599663, 0.72806634])"
11111,8710,"array([2.52971764, 0.54353668])"
11112,8717,"array([1.73214741, 0.41903065])"
11113,4437,"array([2.08663326, 0.77661851])"
11114,8727,"array([2.3232403 , 0.44722759])"
11115,8730,"array([ 2.01085607, -0.14486767])"
11116,9747,"array([2.13333671, 0.3150889 ])"
11117,11681,"array([2.0581193 , 0.46730125])"
11118,8753,"array([2.33416245, 0.37483192])"
11119,8756,"array([2.06559176, 0.31181309])"
11120,7101,"array([2.07844842, 0.61373023])"
11121,8759,"array([1.89790367, 0.75746058])"
11122,8760,"array([1.78562925, 0.52052143])"
11123,8763,"array([2.4126616 , 0.42451017])"
11124,8770,"array([2.37215274, 0.41074096])"
11125,8773,"array([2.24812503, 0.40118698])"
11126,8777,"array([2.16177501, 0.32014196])"
11127,8778,"array([ 2.16169546, -0.05001626])"
11128,8785,"array([2.21174821, 0.37325239])"
11129,8786,"array([2.39514071, 0.4757596 ])"
11130,12282,"array([ 2.2490955 , -0.25702606])"
11131,11918,"array([2.0096626 , 0.02191968])"
11132,9725,"array([ 1.97519966, -0.1779209 ])"
11133,8794,"array([2.32759812, 0.43734542])"
11134,8806,"array([ 2.30818925, -0.25751388])"
11135,8809,"array([2.13507885, 0.08539865])"
11136,8812,"array([2.02114928, 0.04645722])"
11137,8818,"array([1.9275598 , 0.29653686])"
11138,8821,"array([1.97376254, 0.5245736 ])"
11139,8835,"array([2.69206088, 0.49669057])"
11140,8836,"array([2.05245696, 0.0244432 ])"
11141,8839,"array([ 1.9675037 , -0.07902231])"
11142,8841,"array([ 2.23235058, -0.10328614])"
11143,8850,"array([2.29970341, 0.53692432])"
11144,8851,"array([1.76096164, 0.42166307])"
11145,11085,"array([2.14833564, 0.51585878])"
11146,8860,"array([1.70398065, 0.43596716])"
11147,8863,"array([ 2.32970621, -0.05383968])"
11148,8864,"array([ 2.61503573, -0.42875327])"
11149,8870,"array([ 2.22485455, -0.21282037])"
11150,4753,"array([ 1.89608948, -0.03620294])"
11151,9873,"array([2.26672553, 0.39761428])"
11152,406,"array([2.17457074, 0.45840373])"
11153,1668,"array([1.85835945, 0.10673772])"
11154,9541,"array([1.91937664, 0.05048052])"
11155,412,"array([1.91962491, 0.27407661])"
11156,1156,"array([ 1.9105309 , -0.05642226])"
11157,8878,"array([1.91955806, 0.32302909])"
11158,8883,"array([2.29917186, 0.45813102])"
11159,8889,"array([2.49548902, 0.23704188])"
11160,8892,"array([1.8345376 , 0.33215854])"
11161,8909,"array([1.33039511, 0.75147347])"
11162,10800,"array([1.79483859, 0.30315639])"
11163,5388,"array([1.58805602, 0.30517162])"
11164,11358,"array([1.96313942, 0.23866276])"
11165,8932,"array([1.67387053, 0.39048918])"
11166,8940,"array([ 1.98673283, -0.15647745])"
11167,9258,"array([ 2.00641958, -0.11349326])"
11168,10329,"array([1.66549261, 0.64918087])"
11169,11403,"array([1.72016845, 0.59483529])"
11170,9767,"array([1.64561807, 0.6166143 ])"
11171,8945,"array([1.94318317, 0.20618357])"
11172,8946,"array([1.73235941, 0.68141948])"
11173,3465,"array([2.12594251, 0.78291609])"
11174,8959,"array([ 1.87539335, -0.10874048])"
11175,8965,"array([1.65683715, 0.33769613])"
11176,8968,"array([ 2.13309381, -0.03903876])"
11177,8971,"array([ 1.86465814, -0.09560301])"
11178,4692,"array([ 1.69084214, -0.25268769])"
11179,11312,"array([2.40771437, 0.24572985])"
11180,8985,"array([ 2.3004897 , -0.08015866])"
11181,10823,"array([1.79491002, 0.69017303])"
11182,8991,"array([ 2.17662117, -0.19768755])"
11183,8995,"array([1.82130528, 0.58405966])"
11184,9000,"array([2.50432356, 0.58652795])"
11185,9012,"array([2.06378389, 0.53364525])"
11186,9013,"array([2.35655983, 0.46818058])"
11187,10188,"array([1.91926027, 0.49076666])"
11188,571,"array([1.75827813, 0.60934568])"
11189,12082,"array([1.89643054, 0.13856142])"
11190,7322,"array([ 1.92043768, -0.07459312])"
11191,10815,"array([2.32884313, 0.70890179])"
11192,9028,"array([1.79289999, 0.14554442])"
11193,10647,"array([2.77840311, 0.48719539])"
11194,9042,"array([1.87431118, 0.60232164])"
11195,9044,"array([2.07097244, 0.08067965])"
11196,9048,"array([1.96936872, 0.26964055])"
11197,9053,"array([2.42916747, 0.38740236])"
11198,9058,"array([1.88072455, 0.63541716])"
11199,12524,"array([2.55534346, 0.51229093])"
11200,9062,"array([2.27278779, 0.37415403])"
11201,9066,"array([1.80554063, 0.85205739])"
11202,12278,"array([ 2.28653905, -0.04258573])"
11203,11052,"array([ 2.18485216, -0.04643976])"
11204,10439,"array([1.51839132, 0.20116959])"
11205,9076,"array([1.81091586, 0.34019648])"
11206,9080,"array([ 2.14340193, -0.2087988 ])"
11207,9086,"array([ 2.30013816, -0.00541168])"
11208,9517,"array([2.35737253, 0.44965945])"
11209,9577,"array([2.5074452 , 0.39034302])"
11210,11074,"array([2.49698826, 0.3869372 ])"
11211,11059,"array([2.31452565, 0.46257456])"
11212,11904,"array([2.40218515, 0.43822255])"
11213,4068,"array([2.53495504, 0.47951721])"
11214,11946,"array([2.46633796, 0.17082412])"
11215,2654,"array([2.48613192, 0.50295401])"
11216,11957,"array([2.41926705, 0.41671076])"
11217,10406,"array([2.32796232, 0.39653128])"
11218,4114,"array([ 2.27416524, -0.09497424])"
11219,11174,"array([2.22076546, 0.43607194])"
11220,11178,"array([2.44879092, 0.44741139])"
11221,10278,"array([2.34188549, 0.03936822])"
11222,11026,"array([2.43188816, 0.40579721])"
11223,7215,"array([2.49485178, 0.4963287 ])"
11224,10438,"array([2.46410239, 0.43160279])"
11225,9663,"array([2.49240593, 0.37979128])"
11226,10325,"array([2.43003562, 0.52845131])"
11227,12028,"array([2.32537883, 0.02256885])"
11228,10276,"array([2.16200289, 0.07772873])"
11229,12133,"array([2.33674772, 0.38217864])"
11230,10714,"array([1.99652565, 0.26871718])"
11231,9413,"array([2.20442749, 0.36334385])"
11232,11908,"array([2.39175718, 0.46332995])"
11233,10093,"array([2.37242205, 0.45291034])"
11234,9712,"array([2.17964051, 0.04168625])"
11235,11801,"array([2.43000513, 0.23469359])"
11236,11093,"array([2.45573026, 0.43217141])"
11237,11292,"array([2.17049211, 0.06013377])"
11238,11523,"array([2.5000466 , 0.30141811])"
11239,10555,"array([2.38701428, 0.44279362])"
11240,10205,"array([2.44910061, 0.12356694])"
11241,10574,"array([2.4431276 , 0.19984203])"
11242,258,"array([2.49911797, 0.50544611])"
11243,9797,"array([2.40927483, 0.46275424])"
11244,11657,"array([2.44335025, 0.41748507])"
11245,9806,"array([2.36519615, 0.46086962])"
11246,7612,"array([2.53678192, 0.45752668])"
11247,12236,"array([2.43694059, 0.5630704 ])"
11248,11396,"array([2.42102078, 0.4497214 ])"
11249,12189,"array([2.4773507 , 0.21853242])"
11250,7061,"array([2.05690575, 0.12781179])"
11251,12193,"array([2.51116954, 0.49962202])"
11252,4279,"array([2.52146254, 0.50111296])"
11253,11435,"array([2.45945373, 0.44761446])"
11254,10676,"array([2.48583571, 0.4054962 ])"
11255,9533,"array([2.24400117, 0.03598218])"
11256,12390,"array([2.43973953, 0.41062817])"
11257,9162,"array([2.38480467, 0.45092514])"
11258,12293,"array([2.44805701, 0.37947003])"
11259,10330,"array([2.32457901, 0.46340352])"
11260,9209,"array([2.54172224, 0.47093246])"
11261,9213,"array([2.48786794, 0.37234989])"
11262,10766,"array([2.49120022, 0.412406  ])"
11263,10003,"array([2.38789516, 0.48278346])"
11264,11568,"array([2.40145414, 0.45133241])"
11265,12006,"array([2.34437757, 0.46591765])"
11266,10018,"array([2.07956813, 0.16177722])"
11267,9603,"array([2.31999604, 0.43561519])"
11268,9296,"array([2.48393205, 0.38520959])"
11269,10858,"array([2.47541532, 0.40221585])"
11270,9803,"array([2.24345052, 0.38508832])"
11271,11149,"array([2.40460126, 0.42865045])"
11272,9881,"array([2.40597831, 0.44425027])"
11273,11669,"array([2.40573306, 0.42049608])"
11274,10873,"array([2.46532278, 0.26608113])"
11275,7002,"array([2.46674768, 0.51576288])"
11276,10112,"array([2.03455838, 0.12425386])"
11277,10115,"array([2.43864891, 0.11126849])"
11278,9730,"array([2.18916362, 0.44903793])"
11279,12470,"array([2.35658177, 0.44180698])"
11280,3856,"array([ 2.32867095, -0.0624155 ])"
11281,11156,"array([2.45810185, 0.46418319])"
11282,10143,"array([2.43487871, 0.39619431])"
11283,10155,"array([2.28738274, 0.36227056])"
11284,11738,"array([2.43554697, 0.45023889])"
11285,12363,"array([2.0911428 , 0.11931876])"
11286,9400,"array([2.1625447 , 0.38740055])"
11287,12530,"array([2.45344517, 0.38666717])"
11288,12035,"array([2.46880542, 0.39679319])"
11289,11696,"array([2.430733  , 0.46816294])"
11290,9458,"array([2.42571581, 0.41059491])"
11291,9532,"array([2.54702726, 0.44846714])"
11292,9473,"array([2.33334133, 0.03155908])"
11293,11839,"array([2.36424839, 0.47222309])"
11294,12152,"array([2.37449366, 0.46117382])"
11295,9132,"array([2.4526452 , 0.45594921])"
11296,11427,"array([2.24179645, 0.0152313 ])"
11297,199,"array([2.54734755, 0.46087086])"
11298,1153,"array([1.72293205, 0.6198132 ])"
11299,9093,"array([1.95446289, 0.29851054])"
11300,863,"array([2.67116446, 0.5321431 ])"
11301,9102,"array([2.1773469 , 0.57089378])"
11302,8501,"array([2.06650577, 0.48688783])"
11303,9111,"array([1.59547097, 0.45731843])"
11304,9120,"array([1.57728063, 0.1065724 ])"
11305,12320,"array([1.43135544, 0.58585238])"
11306,9137,"array([2.2960341, 0.4088785])"
11307,2841,"array([1.44518137, 0.61595161])"
11308,9146,"array([1.92468105, 0.71894619])"
11309,7350,"array([1.83580084, 0.7683491 ])"
11310,9160,"array([1.95576515, 0.71676614])"
11311,9161,"array([1.88503078, 0.24910785])"
11312,12309,"array([1.85053573, 0.36094805])"
11313,10452,"array([2.0218347 , 0.41908119])"
11314,10988,"array([1.96603366, 0.3573061 ])"
11315,9181,"array([1.93756798, 0.6174772 ])"
11316,11703,"array([ 2.26739535, -0.27047937])"
11317,9187,"array([1.92941902, 0.0386095 ])"
11318,9606,"array([1.85317092, 0.15326945])"
11319,9192,"array([2.28556692, 0.5984957 ])"
11320,9197,"array([ 2.36565196, -0.02369701])"
11321,9200,"array([2.32682161, 0.57558123])"
11322,10481,"array([ 2.19993212, -0.07650424])"
11323,9212,"array([1.93088325, 0.02803355])"
11324,9218,"array([ 2.18842012, -0.006221  ])"
11325,9479,"array([ 2.16858346, -0.2217075 ])"
11326,11507,"array([1.66545834, 0.34458695])"
11327,9224,"array([1.27315793, 0.10955277])"
11328,9226,"array([1.81248206, 0.25804501])"
11329,9879,"array([2.0540317 , 0.58904415])"
11330,9231,"array([2.34128991, 0.42152145])"
11331,9246,"array([1.97702097, 0.46198607])"
11332,10841,"array([1.89756724, 0.50225501])"
11333,11419,"array([1.78903211, 0.5551571 ])"
11334,9249,"array([2.08263294, 0.05494067])"
11335,8141,"array([2.01649291, 0.62021915])"
11336,11623,"array([ 2.00883864, -0.05946243])"
11337,9297,"array([ 1.91162252, -0.18496449])"
11338,9261,"array([2.40928372, 0.50196907])"
11339,9263,"array([2.24373933, 0.14066029])"
11340,9270,"array([1.57471509, 0.6987663 ])"
11341,11818,"array([1.706744  , 0.59630392])"
11342,10672,"array([2.0817685 , 0.44567101])"
11343,9277,"array([1.82960206, 0.07784037])"
11344,9736,"array([2.6326922 , 0.41400165])"
11345,10259,"array([2.50482828, 0.19849192])"
11346,11796,"array([2.20288229, 0.79510411])"
11347,11446,"array([2.5122126 , 0.45561079])"
11348,9294,"array([ 2.65776458, -0.43419137])"
11349,9302,"array([1.6866216 , 0.53338213])"
11350,9310,"array([2.41005045, 0.70308637])"
11351,9334,"array([ 2.19032741, -0.52583136])"
11352,5573,"array([ 2.20386419, -0.30366744])"
11353,11236,"array([1.99884049, 0.47159633])"
11354,3269,"array([1.97488824, 0.04835153])"
11355,2868,"array([2.26709083, 0.52848273])"
11356,1699,"array([1.94905804, 0.07602207])"
11357,9345,"array([2.13411957, 0.52797048])"
11358,7391,"array([2.2375151 , 0.42732168])"
11359,9368,"array([1.50222278, 0.41879513])"
11360,9383,"array([ 1.92227032, -0.18339352])"
11361,11009,"array([ 2.01807517, -0.01349361])"
11362,9915,"array([ 2.32852543, -0.2835947 ])"
11363,11823,"array([ 2.38627051, -0.19382442])"
11364,10936,"array([ 2.22745171, -0.05759378])"
11365,11939,"array([ 2.34934592, -0.2922815 ])"
11366,11253,"array([ 2.34394335, -0.28007607])"
11367,10024,"array([ 2.37751554, -0.28528662])"
11368,9393,"array([1.88210871, 0.59669846])"
11369,9395,"array([1.90430497, 0.22054191])"
11370,9404,"array([2.22680306, 0.41106454])"
11371,10912,"array([2.31331915, 0.52984654])"
11372,9411,"array([1.65954343, 0.72254106])"
11373,9414,"array([ 2.10491598, -0.12003846])"
11374,9844,"array([2.51205105, 0.56608546])"
11375,9421,"array([2.11561917, 0.31034337])"
11376,1050,"array([ 2.13854071, -0.0555416 ])"
11377,9429,"array([2.2435224 , 0.43570065])"
11378,9437,"array([2.44552712, 0.35853492])"
11379,9440,"array([1.81585713, 0.09394043])"
11380,9444,"array([ 2.25672866, -0.1241765 ])"
11381,9456,"array([1.98660093, 0.16412388])"
11382,9461,"array([ 2.11027406, -0.27454161])"
11383,6945,"array([2.17400701, 0.75329425])"
11384,588,"array([2.16487975, 0.74354105])"
11385,10796,"array([1.96161251, 0.24733617])"
11386,11661,"array([2.18957888, 0.75187145])"
11387,3965,"array([2.15464343, 0.75259613])"
11388,2045,"array([2.13050714, 0.7445703 ])"
11389,9728,"array([2.41933969, 0.38149176])"
11390,2539,"array([2.17361939, 0.7307935 ])"
11391,12143,"array([2.1489597 , 0.73395439])"
11392,11388,"array([2.02877857, 0.37801536])"
11393,3402,"array([2.20356758, 0.7451394 ])"
11394,2231,"array([2.04001723, 0.48323474])"
11395,9469,"array([ 3.10799746, -0.17253548])"
11396,9542,"array([2.24144824, 0.68181007])"
11397,9476,"array([2.37141246, 0.52298811])"
11398,9477,"array([1.93538339, 0.53781951])"
11399,12397,"array([2.41404032, 0.51458974])"
11400,9481,"array([2.64980986, 0.43738861])"
11401,9482,"array([ 2.00867077, -0.03054606])"
11402,9487,"array([1.89686416, 0.65274999])"
11403,11330,"array([ 2.40615276, -0.33576679])"
11404,10692,"array([ 2.41586178, -0.39214519])"
11405,9497,"array([1.81241627, 0.33173914])"
11406,9506,"array([1.98108112, 0.06324692])"
11407,9509,"array([2.27367026, 0.09210755])"
11408,9512,"array([ 2.08946184, -0.09925564])"
11409,9514,"array([1.84416698, 0.50566073])"
11410,9516,"array([ 1.88872991, -0.09496559])"
11411,9519,"array([2.26968394, 0.42006284])"
11412,9524,"array([2.05376562, 0.75292958])"
11413,12077,"array([1.83373309, 0.28336584])"
11414,10890,"array([2.08284213, 0.39573309])"
11415,10895,"array([1.82281738, 0.31887918])"
11416,12283,"array([1.86045471, 0.49501762])"
11417,10902,"array([2.06982734, 0.30189984])"
11418,12103,"array([1.97171195, 0.55685943])"
11419,12120,"array([2.07235859, 0.55847896])"
11420,10644,"array([1.84006847, 0.25189807])"
11421,12180,"array([1.94556763, 0.54522659])"
11422,12582,"array([1.99624553, 0.55358588])"
11423,11355,"array([1.94313889, 0.24664566])"
11424,9794,"array([1.90556119, 0.50365133])"
11425,4590,"array([1.88568802, 0.20998841])"
11426,9811,"array([1.97094697, 0.5348125 ])"
11427,2035,"array([1.77348415, 0.23896293])"
11428,9818,"array([1.94972117, 0.25048652])"
11429,12249,"array([1.84444069, 0.28943983])"
11430,12004,"array([2.00598448, 0.32027319])"
11431,10643,"array([2.02791247, 0.52914267])"
11432,10837,"array([1.93373897, 0.51347143])"
11433,12605,"array([1.82540223, 0.40426826])"
11434,11646,"array([2.02698005, 0.34219935])"
11435,10696,"array([1.85235175, 0.22886522])"
11436,11033,"array([1.94207968, 0.47927423])"
11437,9695,"array([1.86327179, 0.28988047])"
11438,1077,"array([1.83558316, 0.23124983])"
11439,8895,"array([1.77444762, 0.50888636])"
11440,10076,"array([1.78909825, 0.04945334])"
11441,11717,"array([ 1.78407209, -0.11511591])"
11442,6420,"array([1.50076646, 0.17060906])"
11443,9874,"array([1.93428721, 0.3010378 ])"
11444,2687,"array([1.50579617, 0.14819065])"
11445,9655,"array([1.99793565, 0.29888568])"
11446,9579,"array([1.99248469, 0.15609499])"
11447,9583,"array([1.68712683, 0.59600121])"
11448,7919,"array([1.91700168, 0.33208461])"
11449,923,"array([2.00161908, 0.50166465])"
11450,9431,"array([2.0327338 , 0.62683312])"
11451,7622,"array([1.77460144, 0.25495577])"
11452,8166,"array([1.97761795, 0.6086538 ])"
11453,8359,"array([1.84123904, 0.52174897])"
11454,8266,"array([2.08513917, 0.55057355])"
11455,7060,"array([1.78511982, 0.45458443])"
11456,8269,"array([2.08579726, 0.62234317])"
11457,12304,"array([1.80770783, 0.15122091])"
11458,1671,"array([1.85020077, 0.53147025])"
11459,8147,"array([1.84956085, 0.54127344])"
11460,9319,"array([1.95502772, 0.62110015])"
11461,1220,"array([2.00981291, 0.63301987])"
11462,6052,"array([ 2.10897844, -0.00923094])"
11463,6868,"array([1.89062227, 0.02876184])"
11464,3074,"array([1.88142839, 0.02424339])"
11465,10148,"array([1.83853451, 0.15257195])"
11466,1629,"array([2.09959477, 0.55495603])"
11467,6856,"array([1.86533113, 0.12210176])"
11468,6499,"array([ 1.9848014 , -0.04538819])"
11469,1876,"array([2.41606529, 0.30677389])"
11470,11380,"array([2.00614709, 0.52771895])"
11471,1558,"array([1.96022198, 0.07853285])"
11472,132,"array([1.88846282, 0.16333234])"
11473,3981,"array([1.87674902, 0.0481843 ])"
11474,4777,"array([1.86017583, 0.0897248 ])"
11475,4011,"array([2.16012537, 0.43010864])"
11476,9612,"array([1.7512401, 0.2455504])"
11477,11179,"array([1.93531021, 0.10423249])"
11478,9626,"array([ 2.15923775, -0.00301371])"
11479,9629,"array([ 2.73061899, -0.07101492])"
11480,482,"array([1.9127593 , 0.77949152])"
11481,10502,"array([2.13040503, 0.62869615])"
11482,9635,"array([1.99086153, 0.62653889])"
11483,9641,"array([1.82445686, 0.55533404])"
11484,9642,"array([1.75303798, 0.27669615])"
11485,9646,"array([1.83217711, 0.17054493])"
11486,9652,"array([1.99776255, 0.14202532])"
11487,9657,"array([ 2.32589488, -0.03539735])"
11488,9662,"array([ 1.99408711, -0.0391919 ])"
11489,9670,"array([ 1.86508009, -0.00868408])"
11490,12562,"array([ 2.24808347, -0.11391266])"
11491,9675,"array([1.88476853, 0.1070477 ])"
11492,11567,"array([ 2.09513478, -0.13491997])"
11493,11830,"array([2.1077834 , 0.68026759])"
11494,12008,"array([1.99705579, 0.11843429])"
11495,10044,"array([1.94715305, 0.19800735])"
11496,9649,"array([2.18648498, 0.54217795])"
11497,3468,"array([1.89838895, 0.12423364])"
11498,5281,"array([1.60102499, 0.4867576 ])"
11499,185,"array([1.76827653, 0.41067578])"
11500,9707,"array([1.74437753, 0.38582062])"
11501,9714,"array([1.81502735, 0.60889132])"
