,index,Triangle,Degree,network
1835,1835,20269,370,random_soc-hamsterster
1836,1836,20745,361,random_soc-hamsterster
1837,1837,20587,356,random_soc-hamsterster
1838,1838,19706,358,random_soc-hamsterster
1839,1839,18668,358,random_soc-hamsterster
1840,1840,19167,359,random_soc-hamsterster
1841,1841,19106,355,random_soc-hamsterster
1842,1842,19044,370,random_soc-hamsterster
1843,1843,21008,370,random_soc-hamsterster
1844,1844,19639,351,random_soc-hamsterster
1845,1845,20880,368,random_soc-hamsterster
1846,1846,19385,355,random_soc-hamsterster
1847,1847,20433,377,random_soc-hamsterster
1848,1848,21720,362,random_soc-hamsterster
1849,1849,19426,364,random_soc-hamsterster
1850,1850,20179,359,random_soc-hamsterster
1851,1851,19040,340,random_soc-hamsterster
1852,1852,20825,360,random_soc-hamsterster
1853,1853,19442,363,random_soc-hamsterster
1854,1854,19648,367,random_soc-hamsterster
1855,1855,20205,375,random_soc-hamsterster
1856,1856,19732,369,random_soc-hamsterster
1857,1857,20011,376,random_soc-hamsterster
1858,1858,19542,359,random_soc-hamsterster
1859,1859,19115,360,random_soc-hamsterster
1860,1860,18896,364,random_soc-hamsterster
1861,1861,19345,355,random_soc-hamsterster
1862,1862,20125,366,random_soc-hamsterster
1863,1863,20037,361,random_soc-hamsterster
1864,1864,19842,359,random_soc-hamsterster
1865,1865,19239,362,random_soc-hamsterster
1866,1866,18919,354,random_soc-hamsterster
1867,1867,20063,355,random_soc-hamsterster
1868,1868,20768,361,random_soc-hamsterster
1869,1869,19174,356,random_soc-hamsterster
1870,1870,19202,354,random_soc-hamsterster
1871,1871,19699,351,random_soc-hamsterster
1872,1872,19584,376,random_soc-hamsterster
1873,1873,18868,359,random_soc-hamsterster
1874,1874,18486,345,random_soc-hamsterster
1875,1875,17790,351,random_soc-hamsterster
1876,1876,19547,362,random_soc-hamsterster
1877,1877,18893,356,random_soc-hamsterster
1878,1878,18904,356,random_soc-hamsterster
1879,1879,20621,359,random_soc-hamsterster
1880,1880,20910,362,random_soc-hamsterster
1881,1881,17987,350,random_soc-hamsterster
1882,1882,19820,367,random_soc-hamsterster
1883,1883,18956,345,random_soc-hamsterster
1884,1884,19395,351,random_soc-hamsterster
1885,1885,18721,359,random_soc-hamsterster
1886,1886,18769,353,random_soc-hamsterster
1887,1887,18367,350,random_soc-hamsterster
1888,1888,19277,350,random_soc-hamsterster
1889,1889,20290,361,random_soc-hamsterster
1890,1890,18061,351,random_soc-hamsterster
1891,1891,18900,363,random_soc-hamsterster
1892,1892,18489,347,random_soc-hamsterster
1893,1893,19692,364,random_soc-hamsterster
1894,1894,17546,352,random_soc-hamsterster
1895,1895,19118,356,random_soc-hamsterster
1896,1896,19001,357,random_soc-hamsterster
1897,1897,19408,351,random_soc-hamsterster
1898,1898,18075,358,random_soc-hamsterster
1899,1899,19730,352,random_soc-hamsterster
1900,1900,19123,341,random_soc-hamsterster
1901,1901,19763,370,random_soc-hamsterster
1902,1902,17610,344,random_soc-hamsterster
1903,1903,19531,359,random_soc-hamsterster
1904,1904,19317,344,random_soc-hamsterster
1905,1905,19223,370,random_soc-hamsterster
1906,1906,17463,341,random_soc-hamsterster
1907,1907,18145,346,random_soc-hamsterster
1908,1908,19251,366,random_soc-hamsterster
1909,1909,19245,358,random_soc-hamsterster
1910,1910,20205,362,random_soc-hamsterster
1911,1911,18939,347,random_soc-hamsterster
1912,1912,18978,344,random_soc-hamsterster
1913,1913,20193,353,random_soc-hamsterster
1914,1914,18678,344,random_soc-hamsterster
1915,1915,18127,345,random_soc-hamsterster
1916,1916,18839,353,random_soc-hamsterster
1917,1917,19939,360,random_soc-hamsterster
1918,1918,18182,351,random_soc-hamsterster
1919,1919,19051,352,random_soc-hamsterster
1920,1920,18743,346,random_soc-hamsterster
1921,1921,18995,349,random_soc-hamsterster
1922,1922,18455,361,random_soc-hamsterster
1923,1923,18699,344,random_soc-hamsterster
1924,1924,17679,351,random_soc-hamsterster
1925,1925,19414,351,random_soc-hamsterster
1926,1926,18825,340,random_soc-hamsterster
1927,1927,17651,349,random_soc-hamsterster
1928,1928,18783,361,random_soc-hamsterster
1929,1929,19421,361,random_soc-hamsterster
1930,1930,19779,356,random_soc-hamsterster
1931,1931,19007,353,random_soc-hamsterster
1932,1932,20188,348,random_soc-hamsterster
1933,1933,18660,353,random_soc-hamsterster
1934,1934,18214,349,random_soc-hamsterster
1935,1935,19543,347,random_soc-hamsterster
1936,1936,19330,344,random_soc-hamsterster
1937,1937,17549,353,random_soc-hamsterster
1938,1938,19474,355,random_soc-hamsterster
1939,1939,17868,340,random_soc-hamsterster
1940,1940,18036,339,random_soc-hamsterster
1941,1941,18820,348,random_soc-hamsterster
1942,1942,18503,354,random_soc-hamsterster
1943,1943,18187,343,random_soc-hamsterster
1944,1944,18508,345,random_soc-hamsterster
1945,1945,18304,351,random_soc-hamsterster
1946,1946,18819,344,random_soc-hamsterster
1947,1947,17294,344,random_soc-hamsterster
1948,1948,17735,352,random_soc-hamsterster
1949,1949,20007,342,random_soc-hamsterster
1950,1950,19869,355,random_soc-hamsterster
1951,1951,19216,349,random_soc-hamsterster
1952,1952,18369,347,random_soc-hamsterster
1953,1953,17134,353,random_soc-hamsterster
1954,1954,17727,347,random_soc-hamsterster
1955,1955,18613,344,random_soc-hamsterster
1956,1956,17430,335,random_soc-hamsterster
1957,1957,17901,359,random_soc-hamsterster
1958,1958,18748,345,random_soc-hamsterster
1959,1959,18689,351,random_soc-hamsterster
1960,1960,17957,356,random_soc-hamsterster
1961,1961,18448,356,random_soc-hamsterster
1962,1962,17969,349,random_soc-hamsterster
1963,1963,18708,351,random_soc-hamsterster
1964,1964,19127,349,random_soc-hamsterster
1965,1965,18112,350,random_soc-hamsterster
1966,1966,19000,340,random_soc-hamsterster
1967,1967,19585,347,random_soc-hamsterster
1968,1968,18044,342,random_soc-hamsterster
1969,1969,18563,342,random_soc-hamsterster
1970,1970,18963,349,random_soc-hamsterster
1971,1971,18445,347,random_soc-hamsterster
1972,1972,19311,346,random_soc-hamsterster
1973,1973,18701,351,random_soc-hamsterster
1974,1974,19667,346,random_soc-hamsterster
1975,1975,19158,339,random_soc-hamsterster
1976,1976,18707,342,random_soc-hamsterster
1977,1977,18105,350,random_soc-hamsterster
1978,1978,18914,349,random_soc-hamsterster
1979,1979,19234,347,random_soc-hamsterster
1980,1980,17948,346,random_soc-hamsterster
1981,1981,18907,351,random_soc-hamsterster
1982,1982,18293,349,random_soc-hamsterster
1983,1983,17677,339,random_soc-hamsterster
1984,1984,18599,352,random_soc-hamsterster
1985,1985,16495,334,random_soc-hamsterster
1986,1986,18574,345,random_soc-hamsterster
1987,1987,19171,348,random_soc-hamsterster
1988,1988,18197,339,random_soc-hamsterster
1989,1989,17813,336,random_soc-hamsterster
1990,1990,17947,349,random_soc-hamsterster
1991,1991,17903,352,random_soc-hamsterster
1992,1992,16737,330,random_soc-hamsterster
1993,1993,18518,350,random_soc-hamsterster
1994,1994,18161,346,random_soc-hamsterster
1995,1995,17820,349,random_soc-hamsterster
1996,1996,17925,357,random_soc-hamsterster
1997,1997,17167,337,random_soc-hamsterster
1998,1998,19459,349,random_soc-hamsterster
1999,1999,16970,331,random_soc-hamsterster
2000,2000,17179,342,random_soc-hamsterster
2001,2001,17868,339,random_soc-hamsterster
2002,2002,17680,338,random_soc-hamsterster
2003,2003,18767,345,random_soc-hamsterster
2004,2004,18677,348,random_soc-hamsterster
2005,2005,17101,341,random_soc-hamsterster
2006,2006,18569,349,random_soc-hamsterster
2007,2007,17802,339,random_soc-hamsterster
2008,2008,16198,336,random_soc-hamsterster
2009,2009,17452,348,random_soc-hamsterster
2010,2010,17129,340,random_soc-hamsterster
2011,2011,18243,355,random_soc-hamsterster
2012,2012,17396,341,random_soc-hamsterster
2013,2013,17040,338,random_soc-hamsterster
2014,2014,17214,333,random_soc-hamsterster
2015,2015,17135,333,random_soc-hamsterster
2016,2016,18045,343,random_soc-hamsterster
2017,2017,17916,336,random_soc-hamsterster
2018,2018,18325,339,random_soc-hamsterster
2019,2019,18437,351,random_soc-hamsterster
2020,2020,17543,332,random_soc-hamsterster
2021,2021,17907,346,random_soc-hamsterster
2022,2022,16583,333,random_soc-hamsterster
2023,2023,18175,339,random_soc-hamsterster
2024,2024,18370,343,random_soc-hamsterster
2025,2025,18946,344,random_soc-hamsterster
2026,2026,17843,345,random_soc-hamsterster
2027,2027,17469,338,random_soc-hamsterster
2028,2028,17463,342,random_soc-hamsterster
2029,2029,17288,342,random_soc-hamsterster
2030,2030,17408,340,random_soc-hamsterster
2031,2031,17682,338,random_soc-hamsterster
2032,2032,18736,338,random_soc-hamsterster
2033,2033,18491,340,random_soc-hamsterster
2034,2034,16352,340,random_soc-hamsterster
2035,2035,16972,338,random_soc-hamsterster
2036,2036,17526,349,random_soc-hamsterster
2037,2037,17091,345,random_soc-hamsterster
2038,2038,16731,336,random_soc-hamsterster
2039,2039,16915,346,random_soc-hamsterster
2040,2040,17878,342,random_soc-hamsterster
2041,2041,17069,333,random_soc-hamsterster
2042,2042,18114,342,random_soc-hamsterster
2043,2043,17775,330,random_soc-hamsterster
2044,2044,18287,338,random_soc-hamsterster
2045,2045,17057,336,random_soc-hamsterster
2046,2046,17244,337,random_soc-hamsterster
2047,2047,18381,346,random_soc-hamsterster
2048,2048,17132,336,random_soc-hamsterster
2049,2049,18117,341,random_soc-hamsterster
2050,2050,16838,338,random_soc-hamsterster
2051,2051,17904,344,random_soc-hamsterster
2052,2052,17872,337,random_soc-hamsterster
2053,2053,16849,336,random_soc-hamsterster
2054,2054,18223,355,random_soc-hamsterster
2055,2055,17175,338,random_soc-hamsterster
2056,2056,16733,332,random_soc-hamsterster
2057,2057,18107,339,random_soc-hamsterster
2058,2058,17251,337,random_soc-hamsterster
2059,2059,17686,331,random_soc-hamsterster
2060,2060,16772,332,random_soc-hamsterster
2061,2061,15913,332,random_soc-hamsterster
2062,2062,17249,336,random_soc-hamsterster
2063,2063,16171,330,random_soc-hamsterster
2064,2064,18316,336,random_soc-hamsterster
2065,2065,17272,333,random_soc-hamsterster
2066,2066,16478,336,random_soc-hamsterster
2067,2067,17338,339,random_soc-hamsterster
2068,2068,16800,329,random_soc-hamsterster
2069,2069,17675,344,random_soc-hamsterster
2070,2070,15906,345,random_soc-hamsterster
2071,2071,18231,345,random_soc-hamsterster
2072,2072,17451,336,random_soc-hamsterster
2073,2073,18882,342,random_soc-hamsterster
2074,2074,17671,340,random_soc-hamsterster
2075,2075,17143,338,random_soc-hamsterster
2076,2076,17310,347,random_soc-hamsterster
2077,2077,15849,333,random_soc-hamsterster
2078,2078,15967,329,random_soc-hamsterster
2079,2079,17545,344,random_soc-hamsterster
2080,2080,17591,328,random_soc-hamsterster
2081,2081,16457,339,random_soc-hamsterster
2082,2082,17481,323,random_soc-hamsterster
2083,2083,16413,332,random_soc-hamsterster
2084,2084,16924,336,random_soc-hamsterster
2085,2085,17368,336,random_soc-hamsterster
2086,2086,16440,338,random_soc-hamsterster
2087,2087,17330,328,random_soc-hamsterster
2088,2088,15155,328,random_soc-hamsterster
2089,2089,16282,339,random_soc-hamsterster
2090,2090,17907,333,random_soc-hamsterster
2091,2091,15998,329,random_soc-hamsterster
2092,2092,17961,344,random_soc-hamsterster
2093,2093,16975,341,random_soc-hamsterster
2094,2094,17473,333,random_soc-hamsterster
2095,2095,17160,336,random_soc-hamsterster
2096,2096,17343,337,random_soc-hamsterster
2097,2097,17926,346,random_soc-hamsterster
2098,2098,17153,338,random_soc-hamsterster
2099,2099,15348,340,random_soc-hamsterster
2100,2100,16402,348,random_soc-hamsterster
2101,2101,16423,338,random_soc-hamsterster
2102,2102,17223,327,random_soc-hamsterster
2103,2103,16320,330,random_soc-hamsterster
2104,2104,17345,337,random_soc-hamsterster
2105,2105,17716,333,random_soc-hamsterster
2106,2106,16692,337,random_soc-hamsterster
2107,2107,16254,335,random_soc-hamsterster
2108,2108,15927,333,random_soc-hamsterster
2109,2109,16517,325,random_soc-hamsterster
2110,2110,15813,336,random_soc-hamsterster
2111,2111,17270,335,random_soc-hamsterster
2112,2112,16538,336,random_soc-hamsterster
2113,2113,16399,337,random_soc-hamsterster
2114,2114,16668,333,random_soc-hamsterster
2115,2115,17049,336,random_soc-hamsterster
2116,2116,15935,324,random_soc-hamsterster
2117,2117,17511,334,random_soc-hamsterster
2118,2118,17641,335,random_soc-hamsterster
2119,2119,17164,338,random_soc-hamsterster
2120,2120,16951,339,random_soc-hamsterster
2121,2121,15310,322,random_soc-hamsterster
2122,2122,17875,336,random_soc-hamsterster
2123,2123,16337,332,random_soc-hamsterster
2124,2124,16570,338,random_soc-hamsterster
2125,2125,17509,338,random_soc-hamsterster
2126,2126,18393,331,random_soc-hamsterster
2127,2127,17510,335,random_soc-hamsterster
2128,2128,16366,326,random_soc-hamsterster
2129,2129,19198,338,random_soc-hamsterster
2130,2130,16768,322,random_soc-hamsterster
2131,2131,17105,327,random_soc-hamsterster
2132,2132,16662,328,random_soc-hamsterster
2133,2133,16011,325,random_soc-hamsterster
2134,2134,15304,321,random_soc-hamsterster
2135,2135,16153,331,random_soc-hamsterster
2136,2136,16053,332,random_soc-hamsterster
2137,2137,16716,327,random_soc-hamsterster
2138,2138,15306,322,random_soc-hamsterster
2139,2139,17598,334,random_soc-hamsterster
2140,2140,16729,333,random_soc-hamsterster
2141,2141,16500,327,random_soc-hamsterster
2142,2142,16525,330,random_soc-hamsterster
2143,2143,17484,330,random_soc-hamsterster
2144,2144,16320,337,random_soc-hamsterster
2145,2145,17317,340,random_soc-hamsterster
2146,2146,16816,332,random_soc-hamsterster
2147,2147,16679,329,random_soc-hamsterster
2148,2148,16903,333,random_soc-hamsterster
2149,2149,15557,327,random_soc-hamsterster
2150,2150,15093,322,random_soc-hamsterster
2151,2151,16256,329,random_soc-hamsterster
2152,2152,16761,329,random_soc-hamsterster
2153,2153,16725,327,random_soc-hamsterster
2154,2154,18189,328,random_soc-hamsterster
2155,2155,17062,332,random_soc-hamsterster
2156,2156,15793,330,random_soc-hamsterster
2157,2157,16132,328,random_soc-hamsterster
2158,2158,16780,330,random_soc-hamsterster
2159,2159,17051,330,random_soc-hamsterster
2160,2160,16208,322,random_soc-hamsterster
2161,2161,16102,326,random_soc-hamsterster
2162,2162,17795,335,random_soc-hamsterster
2163,2163,17603,330,random_soc-hamsterster
2164,2164,15337,318,random_soc-hamsterster
2165,2165,16739,330,random_soc-hamsterster
2166,2166,15648,329,random_soc-hamsterster
2167,2167,17219,327,random_soc-hamsterster
2168,2168,14685,318,random_soc-hamsterster
2169,2169,16334,325,random_soc-hamsterster
2170,2170,16771,322,random_soc-hamsterster
2171,2171,15600,325,random_soc-hamsterster
2172,2172,14922,322,random_soc-hamsterster
2173,2173,15627,329,random_soc-hamsterster
2174,2174,16583,337,random_soc-hamsterster
2175,2175,15760,327,random_soc-hamsterster
2176,2176,17185,329,random_soc-hamsterster
2177,2177,16931,330,random_soc-hamsterster
2178,2178,16378,329,random_soc-hamsterster
2179,2179,16919,328,random_soc-hamsterster
2180,2180,16493,325,random_soc-hamsterster
2181,2181,15449,329,random_soc-hamsterster
2182,2182,16117,319,random_soc-hamsterster
2183,2183,16510,325,random_soc-hamsterster
2184,2184,15810,330,random_soc-hamsterster
2185,2185,16924,321,random_soc-hamsterster
2186,2186,14712,332,random_soc-hamsterster
2187,2187,15753,321,random_soc-hamsterster
2188,2188,15875,328,random_soc-hamsterster
2189,2189,16332,325,random_soc-hamsterster
2190,2190,17550,329,random_soc-hamsterster
2191,2191,15480,322,random_soc-hamsterster
2192,2192,17309,327,random_soc-hamsterster
2193,2193,15845,328,random_soc-hamsterster
2194,2194,16839,324,random_soc-hamsterster
2195,2195,15419,328,random_soc-hamsterster
2196,2196,15555,317,random_soc-hamsterster
2197,2197,16969,326,random_soc-hamsterster
2198,2198,15499,328,random_soc-hamsterster
2199,2199,16707,323,random_soc-hamsterster
2200,2200,15477,323,random_soc-hamsterster
2201,2201,16408,321,random_soc-hamsterster
2202,2202,16286,327,random_soc-hamsterster
2203,2203,16383,329,random_soc-hamsterster
2204,2204,17246,329,random_soc-hamsterster
2205,2205,16041,328,random_soc-hamsterster
2206,2206,16172,322,random_soc-hamsterster
2207,2207,14922,321,random_soc-hamsterster
2208,2208,15811,333,random_soc-hamsterster
2209,2209,15145,319,random_soc-hamsterster
2210,2210,17793,329,random_soc-hamsterster
2211,2211,15248,330,random_soc-hamsterster
2212,2212,14562,321,random_soc-hamsterster
2213,2213,16214,328,random_soc-hamsterster
2214,2214,15959,322,random_soc-hamsterster
2215,2215,15240,314,random_soc-hamsterster
2216,2216,17290,333,random_soc-hamsterster
2217,2217,15424,320,random_soc-hamsterster
2218,2218,14538,323,random_soc-hamsterster
2219,2219,15019,327,random_soc-hamsterster
2220,2220,14788,324,random_soc-hamsterster
2221,2221,16169,328,random_soc-hamsterster
2222,2222,16534,319,random_soc-hamsterster
2223,2223,16351,317,random_soc-hamsterster
2224,2224,16567,328,random_soc-hamsterster
2225,2225,16736,325,random_soc-hamsterster
2226,2226,15291,325,random_soc-hamsterster
2227,2227,15398,328,random_soc-hamsterster
2228,2228,15691,330,random_soc-hamsterster
2229,2229,15693,319,random_soc-hamsterster
2230,2230,15028,327,random_soc-hamsterster
2231,2231,15093,326,random_soc-hamsterster
2232,2232,15853,328,random_soc-hamsterster
2233,2233,15269,329,random_soc-hamsterster
2234,2234,16751,327,random_soc-hamsterster
2235,2235,15847,327,random_soc-hamsterster
2236,2236,16381,321,random_soc-hamsterster
2237,2237,17336,328,random_soc-hamsterster
2238,2238,16387,324,random_soc-hamsterster
2239,2239,14728,318,random_soc-hamsterster
2240,2240,16143,328,random_soc-hamsterster
2241,2241,15282,319,random_soc-hamsterster
2242,2242,17005,325,random_soc-hamsterster
2243,2243,15950,320,random_soc-hamsterster
2244,2244,14862,319,random_soc-hamsterster
2245,2245,14593,319,random_soc-hamsterster
2246,2246,15322,314,random_soc-hamsterster
